grade,size,roof_load_width,roof_type,rafter_spacing,span_type,max_span
MGP10,190x45,6500,tile,900,single,1000
MGP10,2/190x45,6500,tile,900,single,2100
MGP10,240x35,6500,tile,900,single,1100
MGP10,2/240x35,6500,tile,900,single,2300
MGP10,240x45,6500,tile,900,single,1400
MGP10,2/240x45,6500,tile,900,single,2600
MGP10,2/290x35,6500,tile,900,single,2600
MGP10,290x45,6500,tile,900,single,1900
MGP10,2/290x45,6500,tile,900,single,2900
MGP12,90x35,6500,sheet,450,single,1100.0
MGP12,2/90x35,6500,sheet,450,single,1400.0
MGP12,90x45,6500,sheet,450,single,1200.0
MGP12,2/90x45,6500,sheet,450,single,1500.0
MGP12,120x35,6500,sheet,450,single,1400.0
MGP12,2/120x35,6500,sheet,450,single,1700.0
MGP12,120x45,6500,sheet,450,single,1500.0
MGP12,2/120x45,6500,sheet,450,single,1900.0
MGP12,140x35,6500,sheet,450,single,1600.0
MGP12,2/140x35,6500,sheet,450,single,2100.0
MGP12,140x45,6500,sheet,450,single,1800.0
MGP12,2/140x45,6500,sheet,450,single,2200.0
MGP12,170x35,6500,sheet,450,single,2000.0
MGP12,2/170x35,6500,sheet,450,single,2500.0
MGP12,170x45,6500,sheet,450,single,2100.0
MGP12,2/170x45,6500,sheet,450,single,2700.0
MGP12,190x35,6500,sheet,450,single,2200.0
MGP12,2/190x35,6500,sheet,450,single,2800.0
MGP12,190x45,6500,sheet,450,single,2400.0
MGP12,2/190x45,6500,sheet,450,single,3000.0
MGP12,240x35,6500,sheet,450,single,2800.0
MGP12,2/240x35,6500,sheet,450,single,3400.0
MGP12,240x45,6500,sheet,450,single,3000.0
MGP12,2/240x45,6500,sheet,450,single,3600.0
MGP12,2/290x35,6500,sheet,450,single,3900.0
MGP12,290x45,6500,sheet,450,single,3500.0
MGP12,2/290x45,6500,sheet,450,single,4100.0
MGP12,90x35,6500,sheet,900,single,900.0
MGP12,2/90x35,6500,sheet,900,single,1200.0
MGP12,90x45,6500,sheet,900,single,1000.0
MGP12,2/90x45,6500,sheet,900,single,1300.0
MGP12,120x35,6500,sheet,900,single,1300.0
MGP12,2/120x35,6500,sheet,900,single,1700.0
MGP12,120x45,6500,sheet,900,single,1400.0
MGP12,2/120x45,6500,sheet,900,single,1900.0
MGP12,140x35,6500,sheet,900,single,1600.0
MGP12,2/140x35,6500,sheet,900,single,2000.0
MGP12,140x45,6500,sheet,900,single,1700.0
MGP12,2/140x45,6500,sheet,900,single,2200.0
MGP12,170x35,6500,sheet,900,single,1900.0
MGP12,2/170x35,6500,sheet,900,single,2500.0
MGP12,170x45,6500,sheet,900,single,2100.0
MGP12,2/170x45,6500,sheet,900,single,2700.0
MGP12,190x35,6500,sheet,900,single,2200.0
MGP12,2/190x35,6500,sheet,900,single,2800.0
MGP12,190x45,6500,sheet,900,single,2400.0
MGP12,2/190x45,6500,sheet,900,single,3000.0
MGP12,240x35,6500,sheet,900,single,2800.0
MGP12,2/240x35,6500,sheet,900,single,3300.0
MGP12,240x45,6500,sheet,900,single,3000.0
MGP12,2/240x45,6500,sheet,900,single,3500.0
MGP12,2/290x35,6500,sheet,900,single,3800.0
MGP12,290x45,6500,sheet,900,single,3400.0
MGP12,2/290x45,6500,sheet,900,single,4100.0
MGP12,90x35,6500,tile,450,single,800
MGP12,2/90x35,6500,tile,450,single,1000
MGP12,90x45,6500,tile,450,single,900
MGP12,2/90x45,6500,tile,450,single,1100
MGP12,120x35,6500,tile,450,single,1100
MGP12,2/120x35,6500,tile,450,single,1400
MGP12,120x45,6500,tile,450,single,1200
MGP12,2/120x45,6500,tile,450,single,1400
MGP12,140x35,6500,tile,450,single,1200
MGP12,2/140x35,6500,tile,450,single,1500
MGP12,140x45,6500,tile,450,single,1400
MGP12,2/140x45,6500,tile,450,single,1700
MGP12,170x35,6500,tile,450,single,1500
MGP12,2/170x35,6500,tile,450,single,1900
MGP12,170x45,6500,tile,450,single,1600
MGP12,2/170x45,6500,tile,450,single,2100
MGP12,190x35,6500,tile,450,single,1700
MGP12,2/190x35,6500,tile,450,single,2100
MGP12,190x45,6500,tile,450,single,1800
MGP12,2/190x45,6500,tile,450,single,2300
MGP12,240x35,6500,tile,450,single,2000
MGP12,2/240x35,6500,tile,450,single,2700
MGP12,240x45,6500,tile,450,single,2300
MGP12,2/240x45,6500,tile,450,single,2900
MGP12,2/290x35,6500,tile,450,single,3200
MGP12,290x45,6500,tile,450,single,2600
MGP12,2/290x45,6500,tile,450,single,3400
MGP12,90x35,6500,tile,900,single,0
MGP12,2/90x35,6500,tile,900,single,800
MGP12,90x45,6500,tile,900,single,600
MGP12,2/90x45,6500,tile,900,single,900
MGP12,120x35,6500,tile,900,single,700
MGP12,2/120x35,6500,tile,900,single,1100
MGP12,120x45,6500,tile,900,single,800
MGP12,2/120x45,6500,tile,900,single,1300
MGP12,140x35,6500,tile,900,single,900
MGP12,2/140x35,6500,tile,900,single,1400
MGP12,140x45,6500,tile,900,single,1100
MGP12,2/140x45,6500,tile,900,single,1600
MGP12,170x35,6500,tile,900,single,1200
MGP12,2/170x35,6500,tile,900,single,1900
MGP12,170x45,6500,tile,900,single,1400
MGP12,2/170x45,6500,tile,900,single,2000
MGP12,190x35,6500,tile,900,single,1300
MGP12,2/190x35,6500,tile,900,single,2100
MGP12,190x45,6500,tile,900,single,1700
MGP12,2/190x45,6500,tile,900,single,2300
MGP12,240x35,6500,tile,900,single,1900
MGP12,2/240x35,6500,tile,900,single,2700
MGP12,240x45,6500,tile,900,single,2200
MGP12,2/240x45,6500,tile,900,single,2900
MGP12,2/290x35,6500,tile,900,single,3100
MGP12,290x45,6500,tile,900,single,2600
MGP12,2/290x45,6500,tile,900,single,3300
MGP15,90x35,6500,sheet,450,single,1200.0
MGP15,2/90x35,6500,sheet,450,single,1400.0
MGP15,90x45,6500,sheet,450,single,1300.0
MGP15,2/90x45,6500,sheet,450,single,1500.0
MGP15,120x35,6500,sheet,450,single,1500.0
MGP15,2/120x35,6500,sheet,450,single,1900.0
MGP15,120x45,6500,sheet,450,single,1600.0
MGP15,2/120x45,6500,sheet,450,single,2000.0
MGP15,140x35,6500,sheet,450,single,1700.0
MGP15,2/140x35,6500,sheet,450,single,2200.0
MGP15,140x45,6500,sheet,450,single,1900.0
MGP15,2/140x45,6500,sheet,450,single,2400.0
MGP15,170x35,6500,sheet,450,single,2100.0
MGP15,2/170x35,6500,sheet,450,single,2600.0
MGP15,170x45,6500,sheet,450,single,2300.0
MGP15,2/170x45,6500,sheet,450,single,2900.0
MGP15,190x35,6500,sheet,450,single,2300.0
MGP15,2/190x35,6500,sheet,450,single,2900.0
MGP15,190x45,6500,sheet,450,single,2600.0
MGP15,2/190x45,6500,sheet,450,single,3100.0
MGP15,240x35,6500,sheet,450,single,3000.0
MGP15,2/240x35,6500,sheet,450,single,3500.0
MGP15,240x45,6500,sheet,450,single,3100.0
MGP15,2/240x45,6500,sheet,450,single,3700.0
MGP15,2/290x35,6500,sheet,450,single,4000.0
MGP15,290x45,6500,sheet,450,single,3600.0
MGP15,2/290x45,6500,sheet,450,single,4300.0
MGP15,90x35,6500,sheet,900,single,1000.0
MGP15,2/90x35,6500,sheet,900,single,1300.0
MGP15,90x45,6500,sheet,900,single,1100.0
MGP15,2/90x45,6500,sheet,900,single,1400.0
MGP15,120x35,6500,sheet,900,single,1400.0
MGP15,2/120x35,6500,sheet,900,single,1900.0
MGP15,120x45,6500,sheet,900,single,1500.0
MGP15,2/120x45,6500,sheet,900,single,2000.0
MGP15,140x35,6500,sheet,900,single,1700.0
MGP15,2/140x35,6500,sheet,900,single,2200.0
MGP15,140x45,6500,sheet,900,single,1900.0
MGP15,2/140x45,6500,sheet,900,single,2400.0
MGP15,170x35,6500,sheet,900,single,2100.0
MGP15,2/170x35,6500,sheet,900,single,2700.0
MGP15,170x45,6500,sheet,900,single,2300.0
MGP15,2/170x45,6500,sheet,900,single,2900.0
MGP15,190x35,6500,sheet,900,single,2300.0
MGP15,2/190x35,6500,sheet,900,single,2900.0
MGP15,190x45,6500,sheet,900,single,2600.0
MGP15,2/190x45,6500,sheet,900,single,3100.0
MGP15,240x35,6500,sheet,900,single,3000.0
MGP15,2/240x35,6500,sheet,900,single,3500.0
MGP15,240x45,6500,sheet,900,single,3100.0
MGP15,2/240x45,6500,sheet,900,single,3700.0
MGP15,2/290x35,6500,sheet,900,single,4000.0
MGP15,290x45,6500,sheet,900,single,3600.0
MGP15,2/290x45,6500,sheet,900,single,4300.0
MGP15,90x35,6500,tile,450,single,900
MGP15,2/90x35,6500,tile,450,single,1100
MGP15,90x45,6500,tile,450,single,900
MGP15,2/90x45,6500,tile,450,single,1200
MGP15,120x35,6500,tile,450,single,1100
MGP15,2/120x35,6500,tile,450,single,1400
MGP15,120x45,6500,tile,450,single,1200
MGP15,2/120x45,6500,tile,450,single,1500
MGP15,140x35,6500,tile,450,single,1300
MGP15,2/140x35,6500,tile,450,single,1600
MGP15,140x45,6500,tile,450,single,1400
MGP15,2/140x45,6500,tile,450,single,1800
MGP15,170x35,6500,tile,450,single,1600
MGP15,2/170x35,6500,tile,450,single,2000
MGP15,170x45,6500,tile,450,single,1700
MGP15,2/170x45,6500,tile,450,single,2200
MGP15,190x35,6500,tile,450,single,1800
MGP15,2/190x35,6500,tile,450,single,2200
MGP15,190x45,6500,tile,450,single,1900
MGP15,2/190x45,6500,tile,450,single,2400
MGP15,240x35,6500,tile,450,single,2300
MGP15,2/240x35,6500,tile,450,single,2800
MGP15,240x45,6500,tile,450,single,2400
MGP15,2/240x45,6500,tile,450,single,3000
MGP15,2/290x35,6500,tile,450,single,3300
MGP15,290x45,6500,tile,450,single,3000
MGP15,2/290x45,6500,tile,450,single,3500
MGP15,90x35,6500,tile,900,single,600
MGP15,2/90x35,6500,tile,900,single,800
MGP15,90x45,6500,tile,900,single,700
MGP15,2/90x45,6500,tile,900,single,900
MGP15,120x35,6500,tile,900,single,900
MGP15,2/120x35,6500,tile,900,single,1300
MGP15,120x45,6500,tile,900,single,1000
MGP15,2/120x45,6500,tile,900,single,1400
MGP15,140x35,6500,tile,900,single,1100
MGP15,2/140x35,6500,tile,900,single,1600
MGP15,140x45,6500,tile,900,single,1300
MGP15,2/140x45,6500,tile,900,single,1800
MGP15,170x35,6500,tile,900,single,1500
MGP15,2/170x35,6500,tile,900,single,2000
MGP15,170x45,6500,tile,900,single,1700
MGP15,2/170x45,6500,tile,900,single,2200
MGP15,190x35,6500,tile,900,single,1800
MGP15,2/190x35,6500,tile,900,single,2200
MGP15,190x45,6500,tile,900,single,1900
MGP15,2/190x45,6500,tile,900,single,2500
MGP15,240x35,6500,tile,900,single,2200
MGP15,2/240x35,6500,tile,900,single,2800
MGP15,240x45,6500,tile,900,single,2400
MGP15,2/240x45,6500,tile,900,single,3000
MGP15,2/290x35,6500,tile,900,single,3300
MGP15,290x45,6500,tile,900,single,3000
MGP15,2/290x45,6500,tile,900,single,3500
F5,90x35,7000,sheet,600,single,800
F5,2/90x35,7000,sheet,600,single,1100
F5,90x45,7000,sheet,600,single,900
F5,2/90x45,7000,sheet,600,single,1200
F5,120x35,7000,sheet,600,single,1100
F5,2/120x35,7000,sheet,600,single,1500
F5,120x45,7000,sheet,600,single,1300
F5,2/120x45,7000,sheet,600,single,1600
F5,140x35,7000,sheet,600,single,1400
F5,2/140x35,7000,sheet,600,single,1700
F5,140x45,7000,sheet,600,single,1500
F5,2/140x45,7000,sheet,600,single,1800
F5,170x35,7000,sheet,600,single,1600
F5,2/170x35,7000,sheet,600,single,2000
F5,170x45,7000,sheet,600,single,1800
F5,2/170x45,7000,sheet,600,single,2200
F5,190x35,7000,sheet,600,single,1800
F5,2/190x35,7000,sheet,600,single,2300
F5,190x45,7000,sheet,600,single,2000
F5,2/190x45,7000,sheet,600,single,2500
F5,240x35,7000,sheet,600,single,2300
F5,2/240x35,7000,sheet,600,single,2900
F5,240x45,7000,sheet,600,single,2500
F5,2/240x45,7000,sheet,600,single,3100
F5,2/290x35,7000,sheet,600,single,3300
F5,290x45,7000,sheet,600,single,3000
F5,2/290x45,7000,sheet,600,single,3500
F5,90x35,7000,sheet,1200,single,600
F5,2/90x35,7000,sheet,1200,single,900
F5,90x45,7000,sheet,1200,single,600
F5,2/90x45,7000,sheet,1200,single,1000
F5,120x35,7000,sheet,1200,single,700
F5,2/120x35,7000,sheet,1200,single,1300
F5,120x45,7000,sheet,1200,single,800
F5,2/120x45,7000,sheet,1200,single,1500
F5,140x35,7000,sheet,1200,single,900
F5,2/140x35,7000,sheet,1200,single,1600
F5,140x45,7000,sheet,1200,single,1000
F5,2/140x45,7000,sheet,1200,single,1800
F5,170x35,7000,sheet,1200,single,1200
F5,2/170x35,7000,sheet,1200,single,2000
F5,170x45,7000,sheet,1200,single,1400
F5,2/170x45,7000,sheet,1200,single,2200
F5,190x35,7000,sheet,1200,single,1400
F5,2/190x35,7000,sheet,1200,single,2200
F5,190x45,7000,sheet,1200,single,1700
F5,2/190x45,7000,sheet,1200,single,2500
F5,240x35,7000,sheet,1200,single,2100
F5,2/240x35,7000,sheet,1200,single,2900
F5,240x45,7000,sheet,1200,single,2500
F5,2/240x45,7000,sheet,1200,single,3100
F5,2/290x35,7000,sheet,1200,single,3300
F5,290x45,7000,sheet,1200,single,3000
F5,2/290x45,7000,sheet,1200,single,3500
F5,90x35,7000,tile,600,single,600
F5,2/90x35,7000,tile,600,single,800
F5,90x45,7000,tile,600,single,600
F5,2/90x45,7000,tile,600,single,900
F5,120x35,7000,tile,600,single,700
F5,2/120x35,7000,tile,600,single,1100
F5,120x45,7000,tile,600,single,900
F5,2/120x45,7000,tile,600,single,1200
F5,140x35,7000,tile,600,single,900
F5,2/140x35,7000,tile,600,single,1300
F5,140x45,7000,tile,600,single,1100
F5,2/140x45,7000,tile,600,single,1400
F5,170x35,7000,tile,600,single,1200
F5,2/170x35,7000,tile,600,single,1600
F5,170x45,7000,tile,600,single,1300
F5,2/170x45,7000,tile,600,single,1700
F5,190x35,7000,tile,600,single,1300
F5,2/190x35,7000,tile,600,single,1700
F5,190x45,7000,tile,600,single,1400
F5,2/190x45,7000,tile,600,single,1900
F5,240x35,7000,tile,600,single,1500
F5,2/240x35,7000,tile,600,single,2200
F5,240x45,7000,tile,600,single,1700
F5,2/240x45,7000,tile,600,single,2400
F5,2/290x35,7000,tile,600,single,2700
F5,290x45,7000,tile,600,single,2100
F5,2/290x45,7000,tile,600,single,2900
F5,90x35,7000,tile,1200,single,0
F5,2/90x35,7000,tile,1200,single,0
F5,90x45,7000,tile,1200,single,0
F5,2/90x45,7000,tile,1200,single,600
F5,120x35,7000,tile,1200,single,0
F5,2/120x35,7000,tile,1200,single,700
F5,120x45,7000,tile,1200,single,0
F5,2/120x45,7000,tile,1200,single,900
F5,140x35,7000,tile,1200,single,0
F5,2/140x35,7000,tile,1200,single,900
F5,140x45,7000,tile,1200,single,600
F5,2/140x45,7000,tile,1200,single,1100
F5,170x35,7000,tile,1200,single,600
F5,2/170x35,7000,tile,1200,single,1300
F5,170x45,7000,tile,1200,single,800
F5,2/170x45,7000,tile,1200,single,1600
F5,190x35,7000,tile,1200,single,800
F5,2/190x35,7000,tile,1200,single,1600
F5,190x45,7000,tile,1200,single,900
F5,2/190x45,7000,tile,1200,single,1900
F5,240x35,7000,tile,1200,single,1100
F5,2/240x35,7000,tile,1200,single,2100
F5,240x45,7000,tile,1200,single,1400
F5,2/240x45,7000,tile,1200,single,2300
F5,2/290x35,7000,tile,1200,single,2600
F5,290x45,7000,tile,1200,single,2000
F5,2/290x45,7000,tile,1200,single,2900
MGP10,90x35,7000,sheet,600,single,900.0
MGP10,2/90x35,7000,sheet,600,single,1300.0
MGP10,90x45,7000,sheet,600,single,1000.0
MGP10,2/90x45,7000,sheet,600,single,1400.0
MGP10,120x35,7000,sheet,600,single,1300.0
MGP10,2/120x35,7000,sheet,600,single,1600.0
MGP10,120x45,7000,sheet,600,single,1400.0
MGP10,2/120x45,7000,sheet,600,single,1700.0
MGP10,140x35,7000,sheet,600,single,1500.0
MGP10,2/140x35,7000,sheet,600,single,1900.0
MGP10,140x45,7000,sheet,600,single,1600.0
MGP10,2/140x45,7000,sheet,600,single,2000.0
MGP10,170x35,7000,sheet,600,single,1800.0
MGP10,2/170x35,7000,sheet,600,single,2300.0
MGP10,170x45,7000,sheet,600,single,2000.0
MGP10,2/170x45,7000,sheet,600,single,2500.0
MGP10,190x35,7000,sheet,600,single,1900.0
MGP10,2/190x35,7000,sheet,600,single,2600.0
MGP10,190x45,7000,sheet,600,single,2200.0
MGP10,2/190x45,7000,sheet,600,single,2800.0
MGP10,240x35,7000,sheet,600,single,2400.0
MGP10,2/240x35,7000,sheet,600,single,3200.0
MGP10,240x45,7000,sheet,600,single,2600.0
MGP10,2/240x45,7000,sheet,600,single,3400.0
MGP10,2/290x35,7000,sheet,600,single,3600.0
MGP10,290x45,7000,sheet,600,single,3000.0
MGP10,2/290x45,7000,sheet,600,single,3900.0
MGP10,90x35,7000,sheet,1200,single,600.0
MGP10,2/90x35,7000,sheet,1200,single,1000.0
MGP10,90x45,7000,sheet,1200,single,600.0
MGP10,2/90x45,7000,sheet,1200,single,1100.0
MGP10,120x35,7000,sheet,1200,single,800.0
MGP10,2/120x35,7000,sheet,1200,single,1500.0
MGP10,120x45,7000,sheet,1200,single,1000.0
MGP10,2/120x45,7000,sheet,1200,single,1700.0
MGP10,140x35,7000,sheet,1200,single,1000.0
MGP10,2/140x35,7000,sheet,1200,single,1900.0
MGP10,140x45,7000,sheet,1200,single,1200.0
MGP10,2/140x45,7000,sheet,1200,single,2000.0
MGP10,170x35,7000,sheet,1200,single,1300.0
MGP10,2/170x35,7000,sheet,1200,single,2300.0
MGP10,170x45,7000,sheet,1200,single,1600.0
MGP10,2/170x45,7000,sheet,1200,single,2500.0
MGP10,190x35,7000,sheet,1200,single,1500.0
MGP10,2/190x35,7000,sheet,1200,single,2600.0
MGP10,190x45,7000,sheet,1200,single,1900.0
MGP10,2/190x45,7000,sheet,1200,single,2800.0
MGP10,240x35,7000,sheet,1200,single,2100.0
MGP10,2/240x35,7000,sheet,1200,single,3100.0
MGP10,240x45,7000,sheet,1200,single,2600.0
MGP10,2/240x45,7000,sheet,1200,single,3300.0
MGP10,2/290x35,7000,sheet,1200,single,3600.0
MGP10,290x45,7000,sheet,1200,single,2900.0
MGP10,2/290x45,7000,sheet,1200,single,3800.0
MGP10,90x35,7000,tile,600,single,600
MGP10,2/90x35,7000,tile,600,single,900
MGP10,90x45,7000,tile,600,single,700
MGP10,2/90x45,7000,tile,600,single,1000
MGP10,120x35,7000,tile,600,single,800
MGP10,2/120x35,7000,tile,600,single,1200
MGP10,120x45,7000,tile,600,single,1000
MGP10,2/120x45,7000,tile,600,single,1400
MGP10,140x35,7000,tile,600,single,1000
MGP10,2/140x35,7000,tile,600,single,1400
MGP10,140x45,7000,tile,600,single,1200
MGP10,2/140x45,7000,tile,600,single,1500
MGP10,170x35,7000,tile,600,single,1200
MGP10,2/170x35,7000,tile,600,single,1700
MGP10,170x45,7000,tile,600,single,1300
MGP10,2/170x45,7000,tile,600,single,1900
MGP10,190x35,7000,tile,600,single,1300
MGP10,2/190x35,7000,tile,600,single,1900
MGP10,190x45,7000,tile,600,single,1400
MGP10,2/190x45,7000,tile,600,single,2100
MGP10,240x35,7000,tile,600,single,1500
MGP10,2/240x35,7000,tile,600,single,2400
MGP10,240x45,7000,tile,600,single,1700
MGP10,2/240x45,7000,tile,600,single,2700
MGP10,2/290x35,7000,tile,600,single,2700
MGP10,290x45,7000,tile,600,single,2000
MGP10,2/290x45,7000,tile,600,single,3100
MGP10,90x35,7000,tile,1200,single,0
MGP10,2/90x35,7000,tile,1200,single,0
MGP10,90x45,7000,tile,1200,single,0
MGP10,2/90x45,7000,tile,1200,single,600
MGP10,120x35,7000,tile,1200,single,0
MGP10,2/120x35,7000,tile,1200,single,800
MGP10,120x45,7000,tile,1200,single,0
MGP10,2/120x45,7000,tile,1200,single,1000
MGP10,140x35,7000,tile,1200,single,0
MGP10,2/140x35,7000,tile,1200,single,1100
MGP10,140x45,7000,tile,1200,single,600
MGP10,2/140x45,7000,tile,1200,single,1300
MGP10,170x35,7000,tile,1200,single,700
MGP10,2/170x35,7000,tile,1200,single,1400
MGP10,170x45,7000,tile,1200,single,800
MGP10,2/170x45,7000,tile,1200,single,1800
MGP10,190x35,7000,tile,1200,single,800
MGP10,2/190x35,7000,tile,1200,single,1700
MGP10,190x45,7000,tile,1200,single,1000
MGP10,2/190x45,7000,tile,1200,single,2100
MGP10,240x35,7000,tile,1200,single,1100
MGP10,2/240x35,7000,tile,1200,single,2300
MGP10,240x45,7000,tile,1200,single,1400
MGP10,2/240x45,7000,tile,1200,single,2600
MGP10,2/290x35,7000,tile,1200,single,2600
MGP10,290x45,7000,tile,1200,single,1900
MGP10,2/290x45,7000,tile,1200,single,2900
MGP12,90x35,7000,sheet,600,single,1100.0
MGP12,2/90x35,7000,sheet,600,single,1400.0
MGP12,90x45,7000,sheet,600,single,1200.0
MGP12,2/90x45,7000,sheet,600,single,1500.0
MGP12,120x35,7000,sheet,600,single,1400.0
MGP12,2/120x35,7000,sheet,600,single,1700.0
MGP12,120x45,7000,sheet,600,single,1500.0
MGP12,2/120x45,7000,sheet,600,single,1900.0
MGP12,140x35,7000,sheet,600,single,1600.0
MGP12,2/140x35,7000,sheet,600,single,2100.0
MGP12,140x45,7000,sheet,600,single,1800.0
MGP12,2/140x45,7000,sheet,600,single,2200.0
MGP12,170x35,7000,sheet,600,single,2000.0
MGP12,2/170x35,7000,sheet,600,single,2500.0
MGP12,170x45,7000,sheet,600,single,2100.0
MGP12,2/170x45,7000,sheet,600,single,2700.0
MGP12,190x35,7000,sheet,600,single,2200.0
MGP12,2/190x35,7000,sheet,600,single,2800.0
MGP12,190x45,7000,sheet,600,single,2400.0
MGP12,2/190x45,7000,sheet,600,single,3000.0
MGP12,240x35,7000,sheet,600,single,2800.0
MGP12,2/240x35,7000,sheet,600,single,3400.0
MGP12,240x45,7000,sheet,600,single,3000.0
MGP12,2/240x45,7000,sheet,600,single,3600.0
MGP12,2/290x35,7000,sheet,600,single,3900.0
MGP12,290x45,7000,sheet,600,single,3500.0
MGP12,2/290x45,7000,sheet,600,single,4100.0
MGP12,90x35,7000,sheet,1200,single,900.0
MGP12,2/90x35,7000,sheet,1200,single,1200.0
MGP12,90x45,7000,sheet,1200,single,1000.0
MGP12,2/90x45,7000,sheet,1200,single,1300.0
MGP12,120x35,7000,sheet,1200,single,1300.0
MGP12,2/120x35,7000,sheet,1200,single,1700.0
MGP12,120x45,7000,sheet,1200,single,1400.0
MGP12,2/120x45,7000,sheet,1200,single,1900.0
MGP12,140x35,7000,sheet,1200,single,1600.0
MGP12,2/140x35,7000,sheet,1200,single,2000.0
MGP12,140x45,7000,sheet,1200,single,1700.0
MGP12,2/140x45,7000,sheet,1200,single,2200.0
MGP12,170x35,7000,sheet,1200,single,1900.0
MGP12,2/170x35,7000,sheet,1200,single,2500.0
MGP12,170x45,7000,sheet,1200,single,2100.0
MGP12,2/170x45,7000,sheet,1200,single,2700.0
MGP12,190x35,7000,sheet,1200,single,2200.0
MGP12,2/190x35,7000,sheet,1200,single,2800.0
MGP12,190x45,7000,sheet,1200,single,2400.0
MGP12,2/190x45,7000,sheet,1200,single,3000.0
MGP12,240x35,7000,sheet,1200,single,2800.0
MGP12,2/240x35,7000,sheet,1200,single,3300.0
MGP12,240x45,7000,sheet,1200,single,3000.0
MGP12,2/240x45,7000,sheet,1200,single,3500.0
MGP12,2/290x35,7000,sheet,1200,single,3800.0
MGP12,290x45,7000,sheet,1200,single,3400.0
MGP12,2/290x45,7000,sheet,1200,single,4100.0
MGP12,90x35,7000,tile,600,single,800
MGP12,2/90x35,7000,tile,600,single,1000
MGP12,90x45,7000,tile,600,single,900
MGP12,2/90x45,7000,tile,600,single,1100
MGP12,120x35,7000,tile,600,single,1100
MGP12,2/120x35,7000,tile,600,single,1400
MGP12,120x45,7000,tile,600,single,1200
MGP12,2/120x45,7000,tile,600,single,1400
MGP12,140x35,7000,tile,600,single,1200
MGP12,2/140x35,7000,tile,600,single,1500
MGP12,140x45,7000,tile,600,single,1400
MGP12,2/140x45,7000,tile,600,single,1700
MGP12,170x35,7000,tile,600,single,1500
MGP12,2/170x35,7000,tile,600,single,1900
MGP12,170x45,7000,tile,600,single,1600
MGP12,2/170x45,7000,tile,600,single,2100
MGP12,190x35,7000,tile,600,single,1700
MGP12,2/190x35,7000,tile,600,single,2100
MGP12,190x45,7000,tile,600,single,1800
MGP12,2/190x45,7000,tile,600,single,2300
MGP12,240x35,7000,tile,600,single,2000
MGP12,2/240x35,7000,tile,600,single,2700
MGP12,240x45,7000,tile,600,single,2300
MGP12,2/240x45,7000,tile,600,single,2900
MGP12,2/290x35,7000,tile,600,single,3200
MGP12,290x45,7000,tile,600,single,2600
MGP12,2/290x45,7000,tile,600,single,3400
MGP12,90x35,7000,tile,1200,single,0
MGP12,2/90x35,7000,tile,1200,single,800
MGP12,90x45,7000,tile,1200,single,600
MGP12,2/90x45,7000,tile,1200,single,900
